type,name,architecture,library
Text Section (Local),-[PBXLSStackFrame frameNameWithPrefix:],X86_64,
Text Section (Local),-[PBXLSStackFrame framePointerAddress],X86_64,
Text Section (Local),-[PBXLSStackFrame functionName],X86_64,
Text Section (Local),-[PBXLSStackFrame hasSymbols],X86_64,
Text Section (Local),-[PBXLSStackFrame initWithDebugger:],X86_64,
Text Section (Local),-[PBXLSStackFrame instructionPointerAddressString],X86_64,
Text Section (Local),-[PBXLSStackFrame instructionPointerAddress],X86_64,
Text Section (Local),-[PBXLSStackFrame invalidateContainerDataValue],X86_64,
Text Section (Local),-[PBXLSStackFrame invalidateDataValues],X86_64,
Text Section (Local),-[PBXLSStackFrame isUninitialized],X86_64,
Text Section (Local),-[PBXLSStackFrame lineNumber],X86_64,
Text Section (Local),-[PBXLSStackFrame liteFramePointerIdentifer],X86_64,
Text Section (Local),-[PBXLSStackFrame mixedFrameName],X86_64,
Text Section (Local),-[PBXLSStackFrame parentThread],X86_64,
Text Section (Local),-[PBXLSStackFrame realFileName],X86_64,
Text Section (Local),-[PBXLSStackFrame requestDisassembly:],X86_64,
Text Section (Local),-[PBXLSStackFrame setDisassemblyDocument:],X86_64,
Text Section (Local),-[PBXLSStackFrame setFileName:],X86_64,
Text Section (Local),-[PBXLSStackFrame setFoundationModule:],X86_64,
Text Section (Local),-[PBXLSStackFrame setFoundationStackFrame:],X86_64,
Text Section (Local),-[PBXLSStackFrame setFramePointerAddress:],X86_64,
Text Section (Local),-[PBXLSStackFrame setFunctionName:],X86_64,
Text Section (Local),-[PBXLSStackFrame setHasSymbols:],X86_64,
Text Section (Local),-[PBXLSStackFrame setInstructionPointerAddress:],X86_64,
Text Section (Local),-[PBXLSStackFrame setLineNumber:],X86_64,
Text Section (Local),-[PBXLSStackFrame setLiteFramePointerIdentifer:],X86_64,
Text Section (Local),-[PBXLSStackFrame setVisibleDataItems:visibleRange:],X86_64,
Text Section (Local),-[PBXLSStackFrame threadDidUpdate],X86_64,
Text Section (Local),-[PBXLSStackFrame visibleDataItemsVisibleRange:],X86_64,
Text Section (Local),-[PBXLSThread clearDidTransitionToSuspended],X86_64,
Text Section (Local),-[PBXLSThread debugger:setThreadState:status:],X86_64,
Text Section (Local),-[PBXLSThread debuggerDelete:],X86_64,
Text Section (Local),-[PBXLSThread debuggerDidUpdateStack:],X86_64,
Text Section (Local),-[PBXLSThread description],X86_64,
Text Section (Local),-[PBXLSThread didTransitionToSuspended],X86_64,
Text Section (Local),-[PBXLSThread displayStatus],X86_64,
Text Section (Local),-[PBXLSThread foundationThread],X86_64,
Text Section (Local),-[PBXLSThread handle],X86_64,
Text Section (Local),-[PBXLSThread initWithDebugger:],X86_64,
Text Section (Local),-[PBXLSThread insertChild:atIndex:],X86_64,
Text Section (Local),-[PBXLSThread invalidateFrameContainerValue],X86_64,
Text Section (Local),-[PBXLSThread invalidateFrameDataValues],X86_64,
Text Section (Local),-[PBXLSThread lastReasonStopped],X86_64,
Text Section (Local),-[PBXLSThread name],X86_64,
Text Section (Local),-[PBXLSThread parentThreadGroup],X86_64,
Text Section (Local),-[PBXLSThread processDidUpdateAndDoUpdate:],X86_64,
Text Section (Local),-[PBXLSThread queueName],X86_64,
Text Section (Local),-[PBXLSThread removeAllChildren],X86_64,
Text Section (Local),-[PBXLSThread requestContinue],X86_64,
Text Section (Local),-[PBXLSThread requestResume],X86_64,
Text Section (Local),-[PBXLSThread requestStepInOnThread],X86_64,
Text Section (Local),-[PBXLSThread requestStepIntoInstruction],X86_64,
Text Section (Local),-[PBXLSThread requestStepInto],X86_64,
Text Section (Local),-[PBXLSThread requestStepOut],X86_64,
Text Section (Local),-[PBXLSThread requestStepOverInstruction],X86_64,
Text Section (Local),-[PBXLSThread requestStepOverOnThread],X86_64,
Text Section (Local),-[PBXLSThread requestStepOver],X86_64,
Text Section (Local),-[PBXLSThread requestStepUntilLineNumber:],X86_64,
Text Section (Local),-[PBXLSThread requestSuspend],X86_64,
Text Section (Local),-[PBXLSThread requestUpdateStack],X86_64,
Text Section (Local),-[PBXLSThread setCurrentStackFrame:],X86_64,
Text Section (Local),-[PBXLSThread setFoundationThread:],X86_64,
Text Section (Local),-[PBXLSThread setHandle:],X86_64,
Text Section (Local),-[PBXLSThread setLastReasonStopped:],X86_64,
Text Section (Local),-[PBXLSThread setName:],X86_64,
Text Section (Local),-[PBXLSThread setQueueName:],X86_64,
Text Section (Local),-[PBXLSThread setStackFramesWithoutKVO:],X86_64,
Text Section (Local),-[PBXLSThread setStackValidityStatus:],X86_64,
Text Section (Local),-[PBXLSThread setStopReason:],X86_64,
Text Section (Local),-[PBXLSThread setThreadState:],X86_64,
Text Section (Local),-[PBXLSThread stackFrames],X86_64,
Text Section (Local),-[PBXLSThread stackValidityStatus],X86_64,
Text Section (Local),-[PBXLSThread stopReason],X86_64,
Text Section (Local),-[PBXLSThread threadStateStatus],X86_64,
Text Section (Local),-[PBXLSThread threadState],X86_64,
Text Section (Local),-[PBXLSThreadGroup debugger:addThread:],X86_64,
Text Section (Local),-[PBXLSThreadGroup debugger:removeThread:],X86_64,
Text Section (Local),-[PBXLSThreadGroup debugger:setName:],X86_64,
Text Section (Local),-[PBXLSThreadGroup debuggerDelete:],X86_64,
Text Section (Local),-[PBXLSThreadGroup displayName],X86_64,
Text Section (Local),-[PBXLSThreadGroup initWithDebugger:],X86_64,
Text Section (Local),-[PBXLSThreadGroup name],X86_64,
Text Section (Local),-[PBXLSThreadGroup parentProcess],X86_64,
Text Section (Local),-[PBXLSThreadGroup threads],X86_64,
Text Section (Local),-[PBXLSType canBeDynamic],X86_64,
Text Section (Local),-[PBXLSType dealloc],X86_64,
Text Section (Local),-[PBXLSType description],X86_64,
Text Section (Local),-[PBXLSType expressionString],X86_64,
Text Section (Local),-[PBXLSType hash],X86_64,
Text Section (Local),-[PBXLSType init],X86_64,
Text Section (Local),-[PBXLSType isBOOLOrBooleanType],X86_64,
Text Section (Local),-[PBXLSType isEqual:],X86_64,
Text Section (Local),-[PBXLSType setCanBeDynamic:],X86_64,
Text Section (Local),-[PBXLSType setExpressionString:],X86_64,
Text Section (Local),-[PBXLSType setTypeController:],X86_64,
Text Section (Local),-[PBXLSType setTypeDescription:],X86_64,
Text Section (Local),-[PBXLSType typeController],X86_64,
Text Section (Local),-[PBXLSType typeDescription],X86_64,
Text Section (Local),-[PBXLSTypeController dealloc],X86_64,
Text Section (Local),-[PBXLSTypeController debuggingSession],X86_64,
Text Section (Local),-[PBXLSTypeController setDebuggingSession:],X86_64,
Text Section (Local),-[PBXLSTypeController typeByExpressionString:],X86_64,
Text Section (Local),-[PBXLSTypeDescription setSummaryDictionary:],X86_64,
Text Section (Local),-[PBXLSTypeDescription summaryDictionary],X86_64,
Symbol (Local),GCC_except_table20,X86_64,
Symbol (Local),GCC_except_table23,X86_64,
Symbol (Local),GCC_except_table24,X86_64,
Symbol,_AT_TARGET_LINE,X86_64,
Undefined,_CFDataCreate,X86_64,
Undefined,_CFGetTypeID,X86_64,
Undefined,_CFNumberCreate,X86_64,
Undefined,_CFNumberGetValue,X86_64,
Undefined,_CFRelease,X86_64,
Undefined,_CFRunLoopAddSource,X86_64,
Undefined,_CFRunLoopGetMain,X86_64,
Undefined,_CFSocketCreate,X86_64,
Undefined,_CFSocketCreateRunLoopSource,X86_64,
Undefined,_CFSocketGetNative,X86_64,
Undefined,_CFSocketInvalidate,X86_64,
Undefined,_CFSocketSetAddress,X86_64,
Undefined,_CFStringGetTypeID,X86_64,
Undefined,_DVTAsyncPerformBlock,X86_64,
Symbol,_DebuggerGDBVersionNumber,X86_64,
Symbol,_DebuggerGDBVersionString,X86_64,
Symbol,_EOB_char,X86_64,
Symbol,_EOL_char,X86_64,
Undefined,_IDEDebugSessionErrorDomain,X86_64,
Undefined,_IDEWatchpointHitNotification,X86_64,
Undefined,_NSClassFromString,X86_64,
Undefined,_NSInvalidArgumentException,X86_64,
Undefined,_NSKeyValueChangeNewKey,X86_64,
Undefined,_NSKeyValueChangeNotificationIsPriorKey,X86_64,
Undefined,_NSKeyValueChangeOldKey,X86_64,
Undefined,_NSLog,X86_64,
Undefined,_NSStringFromClass,X86_64,
Undefined,_NSStringFromSelector,X86_64,
Undefined,_NSTaskDidTerminateNotification,X86_64,
Symbol (Local),_OBJC_$_CLASS_METHODS___ARCLite__,X86_64,
Undefined,_OBJC_CLASS_$_DBGCodeModule,X86_64,
Undefined,_OBJC_CLASS_$_DBGDataType,X86_64,
Undefined,_OBJC_CLASS_$_DBGDataValue,X86_64,
Undefined,_OBJC_CLASS_$_DBGDataValueFormat,X86_64,
Undefined,_OBJC_CLASS_$_DBGDebugSession,X86_64,
Undefined,_OBJC_CLASS_$_DBGDisassemblyInstructionList,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBByteStream,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBCharacterStream,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBDataType,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBDataValue,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBLauncher,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBLineBufferFilter,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBLineStream,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBPTYDeviceByteStream,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBProcess,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBSession,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBStackFrame,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBStream,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBStreamLogger,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBStreamSink,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBThread,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBUTF8BufferFilter,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBUTF8DecoderFilter,X86_64,
Symbol,_OBJC_CLASS_$_DBGGDBUTF8EncoderFilter,X86_64,
Undefined,_OBJC_CLASS_$_DBGProcess,X86_64,
Undefined,_OBJC_CLASS_$_DBGReadMemoryCancellableToken,X86_64,
Undefined,_OBJC_CLASS_$_DBGSignal,X86_64,
Undefined,_OBJC_CLASS_$_DBGStackFrame,X86_64,
Undefined,_OBJC_CLASS_$_DBGThread,X86_64,
Undefined,_OBJC_CLASS_$_DVTDeveloperPaths,X86_64,
Undefined,_OBJC_CLASS_$_DVTMapTable,X86_64,
Undefined,_OBJC_CLASS_$_DVTMutableOrderedDictionary,X86_64,
Undefined,_OBJC_CLASS_$_DVTPlatform,X86_64,
Undefined,_OBJC_CLASS_$_DVTPointerArray,X86_64,
Undefined,_OBJC_CLASS_$_DVTRegularExpression,X86_64,
Undefined,_OBJC_CLASS_$_DVTStringBuffer,X86_64,
Undefined,_OBJC_CLASS_$_DVTTextDocumentLocation,X86_64,
Undefined,_OBJC_CLASS_$_IDEBreakpoint,X86_64,
Undefined,_OBJC_CLASS_$_IDEBreakpointActionEvaluationContext,X86_64,
Undefined,_OBJC_CLASS_$_IDEBreakpointLocation,X86_64,
Undefined,_OBJC_CLASS_$_IDEConsoleAdaptor,X86_64,
Undefined,_OBJC_CLASS_$_IDEDebuggerCommandBreakpointAction,X86_64,
Undefined,_OBJC_CLASS_$_IDEExceptionBreakpoint,X86_64,
Undefined,_OBJC_CLASS_$_IDEFileBreakpoint,X86_64,
Undefined,_OBJC_CLASS_$_IDERunOperationPathWorker,X86_64,
Undefined,_OBJC_CLASS_$_IDESharedLibraryEntry,X86_64,
Undefined,_OBJC_CLASS_$_IDESymbolicBreakpoint,X86_64,
Undefined,_OBJC_CLASS_$_IDEWatchpoint,X86_64,
Undefined,_OBJC_CLASS_$_IDEWatchpointNotificationInfo,X86_64,
Undefined,_OBJC_CLASS_$_NSArray,X86_64,
Undefined,_OBJC_CLASS_$_NSAttributedString,X86_64,
Undefined,_OBJC_CLASS_$_NSAutoreleasePool,X86_64,
Undefined,_OBJC_CLASS_$_NSBundle,X86_64,
Undefined,_OBJC_CLASS_$_NSCharacterSet,X86_64,
Undefined,_OBJC_CLASS_$_NSConditionLock,X86_64,
Undefined,_OBJC_CLASS_$_NSData,X86_64,
Undefined,_OBJC_CLASS_$_NSDate,X86_64,
Undefined,_OBJC_CLASS_$_NSDictionary,X86_64,
Undefined,_OBJC_CLASS_$_NSError,X86_64,
Undefined,_OBJC_CLASS_$_NSException,X86_64,
Undefined,_OBJC_CLASS_$_NSFileHandle,X86_64,
Undefined,_OBJC_CLASS_$_NSFileManager,X86_64,
Undefined,_OBJC_CLASS_$_NSIndexSet,X86_64,
Undefined,_OBJC_CLASS_$_NSMapTable,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableArray,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableAttributedString,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableData,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableDictionary,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableSet,X86_64,
Undefined,_OBJC_CLASS_$_NSMutableString,X86_64,
Undefined,_OBJC_CLASS_$_NSNotificationCenter,X86_64,
Undefined,_OBJC_CLASS_$_NSNull,X86_64,
Undefined,_OBJC_CLASS_$_NSNumber,X86_64,
Undefined,_OBJC_CLASS_$_NSNumberFormatter,X86_64,
Undefined,_OBJC_CLASS_$_NSObject,X86_64,
Undefined,_OBJC_CLASS_$_NSPipe,X86_64,
Undefined,_OBJC_CLASS_$_NSProcessInfo,X86_64,
Undefined,_OBJC_CLASS_$_NSRunLoop,X86_64,
Undefined,_OBJC_CLASS_$_NSScanner,X86_64,
Undefined,_OBJC_CLASS_$_NSSet,X86_64,
Undefined,_OBJC_CLASS_$_NSString,X86_64,
Undefined,_OBJC_CLASS_$_NSTask,X86_64,
Undefined,_OBJC_CLASS_$_NSThread,X86_64,
Undefined,_OBJC_CLASS_$_NSTimer,X86_64,
Undefined,_OBJC_CLASS_$_NSURL,X86_64,
Undefined,_OBJC_CLASS_$_NSUserDefaults,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_Adaptor,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ArrayDataValue,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ArrayDataValueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ArrayItemDataValue,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ArrayItemDataValueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_AttachControlSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_AttachWaitForControlSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseBreakpointSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseCPPExceptionHandlingSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseDataValueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseDescription,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseSharedLibrarySequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BaseThreadSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointActionEvaluateExpressionSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointCommandSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointConditionSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointController,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointGDBContext,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointIgnoreCountSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_BreakpointInfo,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CFNSStringContentFetchSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CFNSStringFetchOperation,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CStringFetchOperation,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CStringFetchResult,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CType,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CTypeController,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CharArray256CType,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CharPtrCType,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CloneDataValueByPathExpression,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_CommandSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ConsoleSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContainingDataValue2,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContextFrameDataValue,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContinueAfterQuietStopControlSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContinueControlSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContinueToCallSymbolSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ContinueToHereSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ControlSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_Controller,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DataValue2,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DataValueController,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DeleteBreakpointSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DeleteDataValueChildrenSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DeleteDataValueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DeleteStopOnCPPCatchSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DeleteStopOnCPPThrowSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DescriptionDataValue,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DisassembleSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_DynamicLinkerImage,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_EvalOperation,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_EvaluationSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ExecStatusSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ExpressionEvalOperation,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_ExpressionEvalSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FetchCharacterSquence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FetchFileStaticsSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FetchMemoryForViewerSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FetchStringSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FixAndContinueIsSupportedSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FixAndContinueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FrameDataValue2,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_FrameDescription,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GenericMICommandSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GetDataValueChildrenSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GetFrameSymbolsDataValueSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GetPathExpressionSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GetSharedLibraryInfoSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GetSharedLibraryInfoSequenceForGlobals,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_GlobalsForShlibsSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_InferiorAutoStartDyldSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_InsertPluginSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_InterpreterCommandSequence,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIAttachAltWaitForCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIAttachCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIAttachWaitForCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBaseBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBaseVarObjCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBreakpointActionExpressionCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBreakpointCommandCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBreakpointConditionCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIBreakpointIgnoreCountCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIConnectGDBRemoteCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIConsoleCommands,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIContinueExecutableCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIController,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICreateFileBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICreateSymbolicBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICreateTemporaryBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICreateVarObjCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MICreateWatchpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIDeleteBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIDeleteChildrenOfVarObjCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIDeleteVarObjCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIDisableBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIDisassembleCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIEnableBreakpointCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIEvaluateExpressionCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIEvaluationSafetyCheckCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIExecStatusCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFastEvaluationSafetyCheckCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFileListGlobalsCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFileListParentCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFileListStaticsCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFixAndContinueCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFixAndContinueSupportedCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFrameAllLocalVarObjsCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIFrameArgVarObjsCommand,X86_64,
Symbol,_OBJC_CLASS_$_PBXGDB_MIGDBSetCommand,X86_64,
